ID,Delay
3306,Short Delay
3307,Short Delay
3308,Short Delay
3309,Short Delay
3310,Short Delay
3311,Short Delay
3312,Short Delay
3313,Short Delay
3314,No Delay
3315,No Delay
3316,Short Delay
3317,No Delay
3318,No Delay
3319,No Delay
3320,No Delay
3321,Short Delay
3322,Short Delay
3323,No Delay
3324,Short Delay
3325,Short Delay
3326,No Delay
3327,Short Delay
3328,No Delay
3329,Short Delay
3330,Short Delay
3331,Short Delay
3332,No Delay
3333,Short Delay
3334,No Delay
3335,No Delay
3336,No Delay
3337,Short Delay
3338,No Delay
3339,Short Delay
3340,Short Delay
3341,No Delay
3342,Short Delay
3343,No Delay
3344,Short Delay
3345,No Delay
3346,Short Delay
3347,No Delay
3348,Moderate Delay
3349,Short Delay
3350,Short Delay
3351,Short Delay
3352,Short Delay
3353,Short Delay
3354,Short Delay
3355,No Delay
3356,No Delay
3357,Short Delay
3358,No Delay
3359,Short Delay
3360,Short Delay
3361,Short Delay
3362,Moderate Delay
3363,Short Delay
3364,Short Delay
3365,Short Delay
3366,Short Delay
3367,No Delay
3368,Short Delay
3369,No Delay
3370,No Delay
3371,Short Delay
3372,Short Delay
3373,No Delay
3374,No Delay
3375,No Delay
3376,No Delay
3377,Short Delay
3378,No Delay
3379,No Delay
3380,No Delay
3381,Short Delay
3382,Short Delay
3383,No Delay
3384,No Delay
3385,Short Delay
3386,Short Delay
3387,No Delay
3388,No Delay
3389,No Delay
3390,Short Delay
3391,No Delay
3392,Short Delay
3393,No Delay
3394,No Delay
3395,Short Delay
3396,Short Delay
3397,No Delay
3398,Short Delay
3399,Short Delay
3400,Short Delay
3401,Short Delay
3402,Short Delay
3403,No Delay
3404,No Delay
3405,Short Delay
3406,Short Delay
3407,Short Delay
3408,Short Delay
3409,No Delay
3410,Short Delay
3411,No Delay
3412,No Delay
3413,No Delay
3414,Moderate Delay
3415,No Delay
3416,No Delay
3417,Short Delay
3418,No Delay
3419,No Delay
3420,Short Delay
3421,Short Delay
3422,Short Delay
3423,No Delay
3424,No Delay
3425,No Delay
3426,Short Delay
3427,Short Delay
3428,No Delay
3429,Short Delay
3430,No Delay
3431,No Delay
3432,No Delay
3433,No Delay
3434,No Delay
3435,No Delay
3436,Short Delay
3437,Short Delay
3438,No Delay
3439,No Delay
3440,Short Delay
3441,Short Delay
3442,No Delay
3443,No Delay
3444,Short Delay
3445,No Delay
3446,No Delay
3447,No Delay
3448,No Delay
3449,No Delay
3450,Short Delay
3451,No Delay
3452,No Delay
3453,Short Delay
3454,No Delay
3455,Short Delay
3456,Short Delay
3457,No Delay
3458,No Delay
3459,Short Delay
3460,No Delay
3461,Short Delay
3462,Short Delay
3463,No Delay
3464,No Delay
3465,No Delay
3466,Short Delay
3467,No Delay
3468,No Delay
3469,Short Delay
3470,No Delay
3471,Short Delay
3472,No Delay
3473,No Delay
3474,No Delay
3475,Short Delay
3476,Short Delay
3477,No Delay
3478,Short Delay
3479,Short Delay
3480,No Delay
3481,No Delay
3482,No Delay
3483,Short Delay
3484,No Delay
3485,No Delay
3486,No Delay
3487,Short Delay
3488,No Delay
3489,No Delay
3490,No Delay
3491,No Delay
3492,Moderate Delay
3493,No Delay
3494,No Delay
3495,Short Delay
3496,No Delay
3497,Moderate Delay
3498,No Delay
3499,No Delay
3500,Short Delay
3501,Short Delay
3502,Short Delay
3503,No Delay
3504,Short Delay
3505,No Delay
3506,No Delay
3507,No Delay
3508,No Delay
3509,No Delay
3510,No Delay
3511,No Delay
3512,Short Delay
3513,Short Delay
3514,Short Delay
3515,Short Delay
3516,Short Delay
3517,No Delay
3518,No Delay
3519,Short Delay
3520,No Delay
3521,No Delay
3522,Short Delay
3523,No Delay
3524,Short Delay
3525,Short Delay
3526,No Delay
3527,Short Delay
3528,No Delay
3529,Short Delay
3530,No Delay
3531,No Delay
3532,Moderate Delay
3533,No Delay
3534,No Delay
3535,No Delay
3536,Short Delay
3537,Short Delay
3538,No Delay
3539,Short Delay
3540,No Delay
3541,Short Delay
3542,Short Delay
3543,Short Delay
3544,No Delay
3545,No Delay
3546,No Delay
3547,No Delay
3548,No Delay
3549,No Delay
3550,Short Delay
3551,No Delay
3552,Moderate Delay
3553,No Delay
3554,Moderate Delay
3555,Short Delay
3556,No Delay
3557,Short Delay
3558,No Delay
3559,No Delay
3560,Short Delay
3561,No Delay
3562,No Delay
3563,Short Delay
3564,No Delay
3565,No Delay
3566,No Delay
3567,Short Delay
3568,No Delay
3569,No Delay
3570,No Delay
3571,Short Delay
3572,Short Delay
3573,Short Delay
3574,No Delay
3575,No Delay
3576,Short Delay
3577,Short Delay
3578,Short Delay
3579,No Delay
3580,No Delay
3581,Short Delay
3582,No Delay
3583,Short Delay
3584,No Delay
3585,Short Delay
3586,Short Delay
3587,No Delay
3588,Short Delay
3589,Short Delay
3590,Short Delay
3591,Short Delay
3592,Short Delay
3593,Short Delay
3594,No Delay
3595,Short Delay
3596,Short Delay
3597,No Delay
3598,Short Delay
3599,No Delay
3600,Short Delay
3601,Short Delay
3602,Short Delay
3603,Short Delay
3604,No Delay
3605,Short Delay
3606,No Delay
3607,Short Delay
3608,Short Delay
3609,Short Delay
3610,Short Delay
3611,Short Delay
3612,Short Delay
3613,Short Delay
3614,No Delay
3615,No Delay
3616,Short Delay
3617,No Delay
3618,Moderate Delay
3619,Short Delay
3620,No Delay
3621,No Delay
3622,Short Delay
3623,Short Delay
3624,Short Delay
3625,Short Delay
3626,No Delay
3627,Short Delay
3628,Moderate Delay
3629,Short Delay
3630,No Delay
3631,Short Delay
3632,No Delay
3633,No Delay
3634,Short Delay
3635,Short Delay
3636,Short Delay
3637,Short Delay
3638,No Delay
3639,Moderate Delay
3640,Short Delay
3641,Short Delay
3642,No Delay
3643,No Delay
3644,Short Delay
3645,No Delay
3646,Short Delay
3647,Short Delay
3648,Short Delay
3649,No Delay
3650,Short Delay
3651,Short Delay
3652,Short Delay
3653,Short Delay
3654,Short Delay
3655,Short Delay
3656,Short Delay
3657,Short Delay
3658,Short Delay
3659,Short Delay
3660,Short Delay
3661,No Delay
3662,No Delay
3663,Short Delay
3664,No Delay
3665,No Delay
3666,Short Delay
3667,Short Delay
3668,No Delay
3669,Short Delay
3670,Short Delay
3671,Short Delay
3672,Short Delay
3673,Short Delay
3674,Short Delay
3675,Short Delay
3676,Short Delay
3677,Short Delay
3678,No Delay
3679,Short Delay
3680,Short Delay
3681,Short Delay
3682,Short Delay
3683,Short Delay
3684,No Delay
3685,No Delay
3686,No Delay
3687,Short Delay
3688,Short Delay
3689,No Delay
3690,Short Delay
3691,No Delay
3692,Short Delay
3693,Moderate Delay
3694,Short Delay
3695,No Delay
3696,Short Delay
3697,No Delay
3698,Short Delay
3699,Short Delay
3700,No Delay
3701,Short Delay
3702,No Delay
3703,No Delay
3704,No Delay
3705,Short Delay
3706,Short Delay
3707,Short Delay
3708,Short Delay
3709,No Delay
3710,Short Delay
3711,Short Delay
3712,Short Delay
3713,Short Delay
3714,Short Delay
3715,Short Delay
3716,No Delay
3717,Short Delay
3718,No Delay
3719,Short Delay
3720,Short Delay
3721,Short Delay
3722,Short Delay
3723,Short Delay
3724,No Delay
3725,No Delay
3726,No Delay
3727,Short Delay
3728,No Delay
3729,Short Delay
3730,No Delay
3731,No Delay
3732,Short Delay
3733,No Delay
3734,Short Delay
3735,Short Delay
3736,No Delay
3737,Short Delay
3738,Short Delay
3739,Short Delay
3740,Short Delay
3741,Short Delay
3742,No Delay
3743,Short Delay
3744,Short Delay
3745,No Delay
3746,Short Delay
3747,No Delay
3748,Short Delay
3749,Short Delay
3750,Short Delay
3751,Short Delay
3752,No Delay
3753,Short Delay
3754,Short Delay
3755,Short Delay
3756,Short Delay
3757,Short Delay
3758,Short Delay
3759,Short Delay
3760,Short Delay
3761,Short Delay
3762,Short Delay
3763,No Delay
3764,Short Delay
3765,Short Delay
3766,Short Delay
3767,Short Delay
3768,Short Delay
3769,Short Delay
3770,Short Delay
3771,No Delay
3772,No Delay
3773,Short Delay
3774,Short Delay
3775,Short Delay
3776,Short Delay
3777,Short Delay
3778,Short Delay
3779,No Delay
3780,No Delay
3781,Short Delay
3782,Short Delay
3783,Moderate Delay
3784,Short Delay
3785,Short Delay
3786,Moderate Delay
3787,Short Delay
3788,Short Delay
3789,No Delay
3790,No Delay
3791,No Delay
3792,No Delay
3793,Short Delay
3794,Short Delay
3795,Short Delay
3796,Short Delay
3797,Short Delay
3798,Short Delay
3799,No Delay
3800,No Delay
3801,Short Delay
3802,Short Delay
3803,Short Delay
3804,No Delay
3805,No Delay
3806,Moderate Delay
3807,Short Delay
3808,Short Delay
3809,No Delay
3810,No Delay
3811,Short Delay
3812,No Delay
3813,Short Delay
3814,Short Delay
3815,Short Delay
3816,No Delay
3817,Short Delay
3818,Moderate Delay
3819,Short Delay
3820,Short Delay
3821,No Delay
3822,Short Delay
3823,Short Delay
3824,Short Delay
3825,Short Delay
3826,Short Delay
3827,Short Delay
3828,Moderate Delay
3829,Short Delay
3830,Short Delay
3831,Short Delay
3832,Short Delay
3833,Short Delay
3834,Short Delay
3835,No Delay
3836,No Delay
3837,Short Delay
3838,No Delay
3839,No Delay
3840,No Delay
3841,No Delay
3842,Short Delay
3843,Short Delay
3844,No Delay
3845,Short Delay
3846,Short Delay
3847,No Delay
3848,Short Delay
3849,Short Delay
3850,Short Delay
3851,Short Delay
3852,Short Delay
3853,Short Delay
3854,Short Delay
3855,Short Delay
3856,No Delay
3857,Short Delay
3858,Short Delay
3859,Short Delay
3860,Short Delay
3861,No Delay
3862,No Delay
3863,Short Delay
3864,No Delay
3865,Short Delay
3866,Short Delay
3867,Short Delay
3868,Short Delay
3869,No Delay
3870,No Delay
3871,Short Delay
3872,Short Delay
3873,Short Delay
3874,Short Delay
3875,No Delay
3876,No Delay
3877,Short Delay
3878,Short Delay
3879,No Delay
3880,Short Delay
3881,No Delay
3882,Short Delay
3883,Short Delay
3884,Short Delay
3885,Short Delay
3886,Short Delay
3887,Short Delay
3888,No Delay
3889,Short Delay
3890,Short Delay
3891,Short Delay
3892,Short Delay
3893,No Delay
3894,No Delay
3895,Short Delay
3896,Short Delay
3897,Short Delay
3898,Short Delay
3899,Moderate Delay
3900,Short Delay
3901,No Delay
3902,Short Delay
3903,Short Delay
3904,Short Delay
3905,Short Delay
3906,Short Delay
3907,Short Delay
3908,Moderate Delay
3909,No Delay
3910,Short Delay
3911,No Delay
3912,Short Delay
3913,No Delay
3914,No Delay
3915,No Delay
3916,Moderate Delay
3917,Short Delay
3918,Short Delay
3919,No Delay
3920,No Delay
3921,Short Delay
3922,Short Delay
3923,Short Delay
3924,Short Delay
3925,No Delay
3926,Short Delay
3927,Short Delay
3928,Short Delay
3929,Short Delay
3930,Short Delay
3931,Short Delay
3932,Short Delay
3933,No Delay
3934,Short Delay
3935,Short Delay
3936,Short Delay
3937,Short Delay
3938,Short Delay
3939,Short Delay
3940,Short Delay
3941,Short Delay
3942,Short Delay
3943,Short Delay
3944,Short Delay
3945,Short Delay
3946,No Delay
3947,Short Delay
3948,Short Delay
3949,Short Delay
3950,No Delay
3951,Short Delay
3952,Short Delay
3953,Short Delay
3954,Short Delay
3955,No Delay
3956,Short Delay
3957,No Delay
3958,Short Delay
3959,Short Delay
3960,Short Delay
3961,Short Delay
3962,Short Delay
3963,Short Delay
3964,No Delay
3965,Short Delay
3966,Short Delay
3967,Short Delay
3968,Short Delay
3969,No Delay
3970,Short Delay
3971,Short Delay
3972,Short Delay
3973,Short Delay
3974,No Delay
3975,Short Delay
3976,Short Delay
3977,Moderate Delay
3978,Short Delay
3979,Short Delay
3980,Short Delay
3981,Short Delay
3982,Short Delay
3983,Short Delay
3984,No Delay
3985,Short Delay
3986,Short Delay
3987,Short Delay
3988,Short Delay
3989,Short Delay
3990,Short Delay
3991,Short Delay
3992,No Delay
3993,Short Delay
3994,Short Delay
3995,Short Delay
3996,Short Delay
3997,No Delay
3998,Short Delay
3999,Short Delay
4000,No Delay
4001,Short Delay
4002,Short Delay
4003,Short Delay
4004,Short Delay
4005,No Delay
4006,Short Delay
4007,No Delay
4008,Short Delay
4009,Short Delay
4010,Short Delay
4011,Short Delay
4012,Short Delay
4013,Short Delay
4014,Short Delay
4015,Short Delay
4016,Short Delay
4017,No Delay
4018,Short Delay
4019,Short Delay
4020,Short Delay
4021,No Delay
4022,No Delay
4023,No Delay
4024,No Delay
4025,Short Delay
4026,Short Delay
4027,No Delay
4028,Short Delay
4029,Short Delay
4030,Short Delay
4031,No Delay
4032,No Delay
4033,No Delay
4034,Short Delay
4035,No Delay
4036,Short Delay
4037,No Delay
4038,Short Delay
4039,Short Delay
4040,No Delay
4041,Short Delay
4042,No Delay
4043,No Delay
4044,Short Delay
4045,Short Delay
4046,Short Delay
4047,Short Delay
4048,No Delay
4049,Short Delay
4050,Short Delay
4051,Short Delay
4052,Short Delay
4053,Short Delay
4054,No Delay
4055,Short Delay
4056,No Delay
4057,Short Delay
4058,No Delay
4059,Short Delay
4060,Short Delay
4061,No Delay
4062,Short Delay
4063,No Delay
4064,No Delay
4065,Short Delay
4066,No Delay
4067,Short Delay
4068,Short Delay
4069,No Delay
4070,Short Delay
4071,No Delay
4072,Short Delay
4073,No Delay
4074,No Delay
4075,Short Delay
4076,Short Delay
4077,Moderate Delay
4078,No Delay
4079,No Delay
4080,Short Delay
4081,Short Delay
4082,Short Delay
4083,Short Delay
4084,Short Delay
4085,No Delay
4086,Short Delay
4087,No Delay
4088,No Delay
4089,No Delay
4090,No Delay
4091,Short Delay
4092,Short Delay
4093,Short Delay
4094,No Delay
4095,Short Delay
4096,No Delay
4097,Short Delay
4098,No Delay
4099,Short Delay
4100,Short Delay
4101,Short Delay
4102,No Delay
4103,No Delay
4104,Short Delay
4105,No Delay
4106,Short Delay
4107,Short Delay
4108,Short Delay
4109,Short Delay
4110,Short Delay
4111,Short Delay
4112,Short Delay
4113,Short Delay
4114,No Delay
4115,Short Delay
4116,No Delay
4117,No Delay
4118,Moderate Delay
4119,No Delay
4120,No Delay
4121,No Delay
4122,Short Delay
4123,Short Delay
4124,Moderate Delay
4125,No Delay
4126,No Delay
4127,Short Delay
4128,No Delay
4129,Short Delay
4130,Short Delay
4131,Short Delay
4132,Short Delay
4133,Short Delay
4134,Short Delay
4135,Short Delay
4136,Short Delay
4137,Short Delay
4138,Short Delay
4139,Short Delay
4140,Short Delay
4141,Short Delay
4142,Short Delay
4143,No Delay
4144,Short Delay
4145,No Delay
4146,No Delay
4147,Short Delay
4148,No Delay
4149,No Delay
4150,No Delay
4151,Short Delay
4152,No Delay
4153,Short Delay
4154,Short Delay
4155,Short Delay
4156,No Delay
4157,Short Delay
4158,Short Delay
4159,No Delay
4160,No Delay
4161,Short Delay
4162,Short Delay
4163,Short Delay
4164,Short Delay
4165,Short Delay
4166,Short Delay
4167,Short Delay
4168,Short Delay
4169,Short Delay
4170,Short Delay
4171,Short Delay
4172,No Delay
4173,Short Delay
4174,Short Delay
4175,Short Delay
4176,Short Delay
4177,Short Delay
4178,Short Delay
4179,Short Delay
4180,Short Delay
4181,Short Delay
4182,Short Delay
4183,No Delay
4184,Short Delay
4185,Short Delay
4186,No Delay
4187,No Delay
4188,Short Delay
4189,Short Delay
4190,Short Delay
4191,No Delay
4192,Short Delay
4193,Short Delay
4194,No Delay
4195,Short Delay
4196,Short Delay
4197,No Delay
4198,Short Delay
4199,No Delay
4200,Short Delay
4201,Short Delay
4202,Short Delay
4203,Short Delay
4204,No Delay
4205,Short Delay
4206,Short Delay
4207,No Delay
4208,Short Delay
4209,Short Delay
4210,No Delay
4211,Short Delay
4212,Short Delay
4213,Short Delay
4214,Short Delay
4215,Short Delay
4216,Short Delay
4217,Short Delay
4218,Short Delay
4219,Short Delay
4220,Short Delay
4221,No Delay
4222,Short Delay
4223,Short Delay
4224,Short Delay
4225,Short Delay
4226,No Delay
4227,Short Delay
4228,No Delay
4229,No Delay
4230,Short Delay
4231,Short Delay
4232,Short Delay
4233,Short Delay
4234,Short Delay
4235,No Delay
4236,Short Delay
4237,No Delay
4238,Short Delay
4239,Short Delay
4240,Short Delay
4241,Short Delay
4242,Short Delay
4243,Short Delay
4244,No Delay
4245,No Delay
4246,Short Delay
4247,Short Delay
4248,Short Delay
4249,Short Delay
4250,Short Delay
4251,Short Delay
4252,Short Delay
4253,Short Delay
4254,Short Delay
4255,Short Delay
4256,Short Delay
4257,Short Delay
4258,Short Delay
4259,Short Delay
4260,No Delay
4261,Short Delay
4262,Short Delay
4263,Moderate Delay
4264,No Delay
4265,Short Delay
4266,Short Delay
4267,Short Delay
4268,Short Delay
4269,No Delay
4270,Short Delay
4271,Short Delay
4272,Short Delay
4273,Short Delay
4274,Short Delay
4275,No Delay
4276,No Delay
4277,Short Delay
4278,Short Delay
4279,Short Delay
4280,Short Delay
4281,Short Delay
4282,Short Delay
4283,Short Delay
4284,Short Delay
4285,Short Delay
4286,No Delay
4287,Short Delay
4288,No Delay
4289,Short Delay
4290,No Delay
4291,No Delay
4292,Short Delay
4293,Short Delay
4294,Short Delay
4295,No Delay
4296,Moderate Delay
4297,Short Delay
4298,No Delay
4299,Short Delay
4300,Short Delay
4301,Short Delay
4302,Short Delay
4303,Short Delay
4304,No Delay
4305,Short Delay
4306,Short Delay
4307,Short Delay
4308,Short Delay
4309,Short Delay
4310,No Delay
4311,Short Delay
4312,No Delay
4313,Short Delay
4314,Short Delay
4315,No Delay
4316,Short Delay
4317,Short Delay
4318,Moderate Delay
4319,No Delay
4320,No Delay
4321,Short Delay
4322,Short Delay
4323,Short Delay
4324,No Delay
4325,Short Delay
4326,Short Delay
4327,Short Delay
4328,Short Delay
4329,Short Delay
4330,Short Delay
4331,No Delay
4332,Short Delay
4333,No Delay
4334,Short Delay
4335,Short Delay
4336,Short Delay
4337,Short Delay
4338,Short Delay
4339,No Delay
4340,Short Delay
4341,Short Delay
4342,Short Delay
4343,Short Delay
4344,Short Delay
4345,Short Delay
4346,No Delay
4347,No Delay
4348,Short Delay
4349,Short Delay
4350,No Delay
4351,Short Delay
4352,Short Delay
4353,No Delay
4354,Short Delay
4355,No Delay
4356,Short Delay
4357,No Delay
4358,Short Delay
4359,Short Delay
4360,Short Delay
4361,No Delay
4362,Short Delay
4363,No Delay
4364,No Delay
4365,Short Delay
4366,No Delay
4367,No Delay
4368,Short Delay
4369,No Delay
4370,No Delay
4371,No Delay
4372,Short Delay
4373,Short Delay
4374,Short Delay
4375,Short Delay
4376,Short Delay
4377,No Delay
4378,No Delay
4379,Short Delay
4380,No Delay
4381,Moderate Delay
4382,No Delay
4383,No Delay
4384,Short Delay
4385,Short Delay
4386,Short Delay
4387,No Delay
4388,Short Delay
4389,Short Delay
4390,Short Delay
4391,No Delay
4392,Short Delay
4393,Short Delay
4394,Short Delay
4395,Short Delay
4396,No Delay
4397,Short Delay
4398,Short Delay
4399,Short Delay
4400,No Delay
4401,Short Delay
4402,Short Delay
4403,No Delay
4404,Short Delay
4405,No Delay
4406,Short Delay
4407,No Delay
4408,Short Delay
4409,Short Delay
4410,No Delay
4411,No Delay
4412,Short Delay
4413,Short Delay
4414,Short Delay
4415,No Delay
4416,Short Delay
4417,No Delay
4418,No Delay
4419,No Delay
4420,No Delay
4421,Short Delay
4422,Short Delay
4423,Short Delay
4424,Short Delay
4425,Short Delay
4426,No Delay
4427,No Delay
4428,Short Delay
4429,Short Delay
4430,Short Delay
4431,Short Delay
4432,No Delay
4433,Short Delay
4434,Short Delay
4435,Short Delay
4436,Short Delay
4437,Short Delay
4438,No Delay
4439,Short Delay
4440,No Delay
4441,Short Delay
4442,Short Delay
4443,Short Delay
4444,Short Delay
4445,Short Delay
4446,Short Delay
4447,No Delay
4448,No Delay
4449,Short Delay
4450,Short Delay
4451,Short Delay
4452,Short Delay
4453,Short Delay
4454,Short Delay
4455,Short Delay
4456,Short Delay
4457,Short Delay
4458,Short Delay
4459,Short Delay
4460,No Delay
4461,No Delay
4462,No Delay
4463,Short Delay
4464,No Delay
4465,Short Delay
4466,Short Delay
4467,No Delay
4468,No Delay
4469,No Delay
4470,Short Delay
4471,Short Delay
4472,No Delay
4473,No Delay
4474,Moderate Delay
4475,Short Delay
4476,Short Delay
4477,No Delay
4478,Short Delay
4479,Short Delay
4480,Short Delay
4481,Short Delay
4482,Short Delay
4483,Short Delay
4484,Short Delay
4485,Short Delay
4486,No Delay
4487,Short Delay
4488,Short Delay
4489,Short Delay
4490,Short Delay
4491,No Delay
4492,Short Delay
4493,No Delay
4494,Short Delay
4495,Short Delay
4496,Short Delay
4497,Short Delay
4498,No Delay
4499,No Delay
4500,Short Delay
4501,Short Delay
4502,Short Delay
4503,No Delay
4504,Short Delay
4505,Short Delay
4506,Short Delay
4507,Short Delay
4508,No Delay
4509,Short Delay
4510,No Delay
4511,No Delay
4512,No Delay
4513,No Delay
4514,No Delay
4515,Short Delay
4516,Short Delay
4517,Short Delay
4518,Short Delay
4519,Short Delay
4520,Short Delay
4521,No Delay
4522,Short Delay
4523,Short Delay
4524,Short Delay
4525,No Delay
4526,No Delay
4527,Short Delay
4528,No Delay
4529,No Delay
4530,Short Delay
4531,Short Delay
4532,Short Delay
4533,Short Delay
4534,Short Delay
4535,Short Delay
4536,No Delay
4537,No Delay
4538,Short Delay
4539,Short Delay
4540,Short Delay
4541,Short Delay
4542,Short Delay
4543,Short Delay
4544,No Delay
4545,Short Delay
4546,Short Delay
4547,Short Delay
4548,No Delay
4549,Short Delay
4550,Short Delay
4551,Short Delay
4552,No Delay
4553,Short Delay
4554,Short Delay
4555,No Delay
4556,Short Delay
4557,Short Delay
4558,Short Delay
4559,No Delay
4560,No Delay
4561,Short Delay
4562,Short Delay
4563,Short Delay
4564,Short Delay
4565,Short Delay
4566,No Delay
4567,Short Delay
4568,Short Delay
4569,No Delay
4570,Short Delay
4571,Short Delay
4572,Short Delay
4573,No Delay
4574,Short Delay
4575,No Delay
4576,Short Delay
4577,Short Delay
4578,No Delay
4579,No Delay
4580,No Delay
4581,Short Delay
4582,Short Delay
4583,Short Delay
4584,Short Delay
4585,Short Delay
4586,Short Delay
4587,Short Delay
4588,Short Delay
4589,No Delay
4590,Short Delay
4591,No Delay
4592,Short Delay
4593,Short Delay
4594,No Delay
4595,No Delay
4596,No Delay
4597,Short Delay
4598,Short Delay
4599,Short Delay
4600,No Delay
4601,Short Delay
4602,Short Delay
4603,Short Delay
4604,Short Delay
4605,Short Delay
4606,Short Delay
4607,No Delay
4608,No Delay
4609,Short Delay
4610,Short Delay
4611,No Delay
4612,Short Delay
4613,No Delay
4614,Short Delay
4615,Short Delay
4616,Short Delay
4617,Short Delay
4618,Short Delay
4619,No Delay
4620,Short Delay
4621,No Delay
4622,No Delay
4623,Moderate Delay
4624,No Delay
4625,No Delay
4626,No Delay
4627,Moderate Delay
4628,Moderate Delay
4629,No Delay
4630,No Delay
4631,Moderate Delay
4632,No Delay
4633,Short Delay
4634,No Delay
4635,No Delay
4636,No Delay
4637,No Delay
4638,No Delay
4639,Short Delay
4640,Short Delay
4641,No Delay
4642,Short Delay
4643,No Delay
4644,No Delay
4645,No Delay
4646,Moderate Delay
4647,Short Delay
4648,No Delay
4649,Short Delay
4650,Short Delay
4651,Moderate Delay
4652,No Delay
4653,No Delay
4654,Short Delay
4655,No Delay
4656,Short Delay
4657,No Delay
4658,No Delay
4659,No Delay
4660,Moderate Delay
4661,No Delay
4662,No Delay
4663,No Delay
4664,Moderate Delay
4665,No Delay
4666,No Delay
4667,No Delay
4668,No Delay
4669,Moderate Delay
4670,Short Delay
4671,No Delay
4672,No Delay
4673,Short Delay
4674,No Delay
4675,No Delay
4676,Short Delay
4677,No Delay
4678,No Delay
4679,No Delay
4680,Short Delay
4681,No Delay
4682,Moderate Delay
4683,Short Delay
4684,No Delay
4685,Short Delay
4686,No Delay
4687,No Delay
4688,Short Delay
4689,Short Delay
4690,No Delay
4691,Short Delay
4692,Short Delay
4693,Short Delay
4694,Short Delay
4695,No Delay
4696,Moderate Delay
4697,Moderate Delay
4698,No Delay
4699,No Delay
4700,No Delay
4701,No Delay
4702,No Delay
4703,Short Delay
4704,No Delay
4705,Moderate Delay
4706,Short Delay
4707,Moderate Delay
4708,Short Delay
4709,No Delay
4710,Short Delay
4711,Short Delay
4712,Short Delay
4713,Moderate Delay
4714,No Delay
4715,Moderate Delay
4716,No Delay
4717,Short Delay
4718,No Delay
4719,No Delay
4720,No Delay
4721,No Delay
4722,No Delay
4723,No Delay
4724,No Delay
4725,Short Delay
4726,No Delay
4727,Moderate Delay
4728,No Delay
4729,No Delay
4730,No Delay
4731,Moderate Delay
4732,No Delay
4733,No Delay
4734,No Delay
4735,Short Delay
4736,No Delay
4737,Moderate Delay
4738,No Delay
4739,No Delay
4740,Short Delay
4741,No Delay
4742,No Delay
4743,No Delay
4744,No Delay
4745,No Delay
4746,Short Delay
4747,Short Delay
4748,Moderate Delay
4749,No Delay
4750,No Delay
4751,Short Delay
4752,No Delay
4753,No Delay
4754,No Delay
4755,Short Delay
4756,Short Delay
4757,No Delay
4758,Moderate Delay
4759,Moderate Delay
4760,No Delay
4761,Short Delay
4762,No Delay
4763,No Delay
4764,No Delay
4765,No Delay
4766,Short Delay
4767,Short Delay
4768,Moderate Delay
4769,Moderate Delay
4770,No Delay
4771,No Delay
4772,No Delay
4773,Short Delay
4774,No Delay
4775,No Delay
4776,No Delay
4777,Short Delay
4778,Short Delay
4779,No Delay
4780,No Delay
4781,No Delay
4782,Moderate Delay
4783,Short Delay
4784,No Delay
4785,Moderate Delay
4786,Moderate Delay
4787,Short Delay
4788,No Delay
4789,No Delay
4790,No Delay
4791,Moderate Delay
4792,No Delay
4793,No Delay
4794,Short Delay
4795,Moderate Delay
4796,Short Delay
4797,No Delay
4798,Short Delay
4799,No Delay
4800,No Delay
4801,Short Delay
4802,No Delay
4803,No Delay
4804,Short Delay
4805,Short Delay
4806,Moderate Delay
4807,No Delay
4808,No Delay
4809,Short Delay
4810,No Delay
4811,No Delay
4812,No Delay
4813,No Delay
4814,No Delay
4815,Moderate Delay
4816,No Delay
4817,No Delay
4818,No Delay
4819,No Delay
4820,No Delay
4821,Short Delay
4822,Short Delay
4823,No Delay
4824,Short Delay
4825,Short Delay
4826,No Delay
4827,No Delay
4828,No Delay
4829,Short Delay
4830,No Delay
4831,Short Delay
4832,Short Delay
4833,Moderate Delay
4834,No Delay
4835,Short Delay
4836,Short Delay
4837,Short Delay
4838,Short Delay
4839,Short Delay
4840,Short Delay
4841,Short Delay
4842,Short Delay
4843,No Delay
4844,Short Delay
4845,Short Delay
4846,No Delay
4847,Short Delay
4848,Short Delay
4849,Short Delay
4850,No Delay
4851,Short Delay
4852,Short Delay
4853,Short Delay
4854,Short Delay
4855,Short Delay
4856,Short Delay
4857,Short Delay
4858,Short Delay
4859,No Delay
4860,Short Delay
4861,Short Delay
4862,No Delay
4863,Short Delay
4864,Short Delay
4865,No Delay
4866,Short Delay
4867,Short Delay
4868,No Delay
4869,Short Delay
4870,Short Delay
4871,Short Delay
4872,No Delay
4873,Short Delay
4874,No Delay
4875,Short Delay
4876,Short Delay
4877,Short Delay
4878,Short Delay
4879,Short Delay
4880,Short Delay
4881,No Delay
4882,No Delay
4883,No Delay
4884,Short Delay
4885,No Delay
4886,Short Delay
4887,Short Delay
4888,Short Delay
4889,Short Delay
4890,Short Delay
4891,Short Delay
4892,Short Delay
4893,Short Delay
4894,No Delay
4895,No Delay
4896,Short Delay
4897,Short Delay
4898,No Delay
4899,Short Delay
4900,No Delay
4901,Short Delay
4902,Short Delay
4903,Short Delay
4904,No Delay
4905,Short Delay
4906,Short Delay
4907,No Delay
4908,Short Delay
4909,Short Delay
4910,No Delay
4911,Short Delay
4912,Short Delay
